[1;31m[PHY]   put_queue: queue is full
[28.0] Checking tx_Data_request for 830051 times 
[28.0] Checking tx_Data_request for 830052 times 
[28.0] Checking tx_Data_request for 830053 times 
[28.0] Checking tx_Data_request for 830054 times 
[28.0] Checking tx_Data_request for 830055 times 
[28.0] Checking tx_Data_request for 830056 times 
[28.0] Checking tx_Data_request for 830057 times 
[28.0] Checking tx_Data_request for 830058 times 
[28.0] Checking tx_Data_request for 830059 times 
[28.0] Checking tx_Data_request for 830060 times 
[28.0] Checking tx_Data_request for 830061 times 
[28.0] Checking tx_Data_request for 830062 times 
[28.0] Checking tx_Data_request for 830063 times 
[28.0] Checking tx_Data_request for 830064 times 
[28.0] Checking [1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mtx_Data_request for 830065 times 
[28.0] Checking tx_Data_request for 830066 times 
[28.0] Checking tx_Data_request for 830067 times 
[28.0] Checking tx_Data_request for 830068 times 
[28.0] Checking tx_Data_request for 830069 times 
[28.0] Checking tx_Data_request for 830070 times 
[28.0] Checking tx_Data_request for 830071 times 
[28.0] Checking tx_Data_request for 830072 times 
[28.0] Checking tx_Data_request for 830073 times 
[28.0] Checking tx_Data_request for 830074 times 
[28.0] Checking tx_Data_request for 830075 times 
[28.0] Checking tx_Data_request for 830076 times 
[28.0] Checking tx_Data_request for 830077 times 
[28.0] Checking tx_Data_request for 830078 times 
[28.0] Checking tx_Data_request for 830079 times 
[28.0] Checking tx_Data_request for 830080 times 
[28.0] Checking tx_Data_request for 830081 times 
[28.0] Checking tx_Data_request for 830082 times 
[28.0] Checking tx_Data_request for 830083 times 
[28.0] Checking tx_Data_request for 830084 times 
[28.0] Checking tx_Data_request for 830085 times 
[28.0] Checking tx_Data_request for 830086 times 
[28.0] Checking tx_Data_request for 830087 times 
[28.0] Checking tx_Data_request for 830088 times 
[28.0] Checking tx_Data_request for 830089 times 
[28.0] Checking tx_Data_request for 830090 times 
[28.0] Checking tx_Data_request for 830091 times 
[28.0] Checking tx_Data_request for 830092 times 
[28.0] Checking tx_Data_request for 830093 times 
[28.0] Checking tx_Data_request for 830094 times 
[28.0] Checking tx_Data_request for 830095 times 
[28.0] Checking tx_Data_request for 830096 times 
[28.0] Checking tx_Data_request for 830097 times 
[28.0] Checking tx_Data_request for 830098 times 
[28.0] Checking tx_Data_request for 830099 times 
[28.0] Checking tx_Data_request for 830100 times 
[28.0] Checking tx_Data_request for 830101 times 
[28.0] Checking tx_Data_request for 830102 times 
[28.0] Checking tx_Data_request for 830103 times 
[28.0] Checking tx_Data_request for 830104 times 
[28.0] Checking tx_Data_request for 830105 times 
[28.0] Checking tx_Data_request for 830106 times 
[28.0] Checking tx_Data_request for 830107 times 
[28.0] Checking tx_Data_request for 830108 times 
[28.0] Checking tx_Data_request for 830109 times 
[28.0] Checking tx_Data_request for 830110 times 
[28.0] Checking tx_Data_request for 830111 times 
[28.0] Checking tx_Data_request for 830112 times 
[28.0] Checking tx_Data_request for 830113 times 
[28.0] Checking tx_Data_request for 830114 times 
[28.0] Checking tx_Data_request for 830115 times 
[28.0] Checking tx_Data_request for 830116 times 
[28.0] Checking tx_Data_request for 830117 times 
[28.0] Checking tx_Data_request for 830118 times 
[28.0] Checking tx_Data_request for 830119 times 
[28.0] Checking tx_Data_request for 830120 times 
[28.0] Checking tx_Data_request for 830121 times 
[28.0] Checking tx_Data_request for 830122 times 
[28.0] Checking tx_Data_request for 830123 times 
[28.0] Checking tx_Data_request for 830124 times 
[28.0] Checking tx_Data_request for 830125 times 
[28.0] Checking tx_Data_request for 830126 times 
[28.0] Checking tx_Data_request for 830127 times 
[28.0] Checking tx_Data_request for 830128 times 
[28.0] Checking tx_Data_request for 830129 times 
[28.0] Checking tx_Data_request for 830130 times 
[28.0] Checking tx_Data_request for 830131 times 
[28.0] Checking tx_Data_request for 830132 times 
[28.0] Checking tx_Data_request for 830133 times 
[28.0] Checking tx_Data_request for 830134 times 
[28.0] Checking tx_Data_request for 830135 times 
[28.0] Checking tx_Data_request for 830136 times 
[28.0] Checking tx_Data_request for 830137 times 
[28.0] Checking tx_Data_request for 830138 times 
[28.0] Checking tx_Data_request for 830139 times 
[28.0] Checking tx_Data_request for 830140 times 
[28.0] Checking tx_Data_request for 830141 times 
[28.0] Checking tx_Data_request for 830142 times 
[28.0] Checking tx_Data_request for 830143 times 
[28.0] Checking tx_Data_request for 830144 times 
[28.0] Checking tx_Data_request for 830145 times 
[28.0] Checking tx_Data_request for 830146 times 
[28.0] Check[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0ming tx_Data_request for 830147 times 
[28.0] Checking tx_Data_request for 830148 times 
[28.0] Checking tx_Data_request for 830149 times 
[28.0] Checking tx_Data_request for 830150 times 
[28.0] Checking tx_Data_request for 830151 times 
[28.0] Checking tx_Data_request for 830152 times 
[28.0] Checking tx_Data_request for 830153 times 
[28.0] Checking tx_Data_request for 830154 times 
[28.0] Checking tx_Data_request for 830155 times 
[28.0] Checking tx_Data_request for 830156 times 
[28.0] Checking tx_Data_request for 830157 times 
[28.0] Checking tx_Data_request for 830158 times 
[28.0] Checking tx_Data_request for 830159 times 
[28.0] Checking tx_Data_request for 830160 times 
[28.0] Checking tx_Data_request for 830161 times 
[28.0] Checking tx_Data_request for 830162 times 
[28.0] Checking tx_Data_request for 830163 times 
[28.0] Checking tx_Data_request for 830164 times 
[28.0] Checking tx_Data_request for 830165 times 
[28.0] Checking tx_Data_request for 830166 times 
[28.0] Checking tx_Data_request for 830167 times 
[28.0] Checking tx_Data_request for 830168 times 
[28.0] Checking tx_Data_request for 830169 times 
[28.0] Checking tx_Data_request for 830170 times 
[28.0] Checking tx_Data_request for 830171 times 
[28.0] Checking tx_Data_request for 830172 times 
[28.0] Checking tx_Data_request for 830173 times 
[28.0] Checking tx_Data_request for 830174 times 
[28.0] Checking tx_Data_request for 830175 times 
[28.0] Checking tx_Data_request for 830176 times 
[28.0] Checking tx_Data_request for 830177 times 
[28.0] Checking tx_Data_request for 830178 times 
[28.0] Checking tx_Data_request for 830179 times 
[28.0] Checking tx_Data_request for 830180 times 
[28.0] Checking tx_Data_request for 830181 times 
[28.0] Checking tx_Data_request for 830182 times 
[28.0] Checking tx_Data_request for 830183 times 
[28.0] Checking tx_Data_request for 830184 times 
[28.0] Checking tx_Data_request for 830185 times 
[28.0] Checking tx_Data_request for 830186 times 
[28.0] Checking tx_Data_request for 830187 times 
[28.0] Checking tx_Data_request for 830188 times 
[28.0] Checking tx_Data_request for 830189 times 
[28.0] Checking tx_Data_request for 830190 times 
[28.0] Checking tx_Data_request for 830191 times 
[28.0] Checking tx_Data_request for 830192 times 
[28.0] Checking tx_Data_request for 830193 times 
[28.0] Checking tx_Data_request for 830194 times 
[28.0] Checking tx_Data_request for 830195 times 
[28.0] Checking tx_Data_request for 830196 times 
[28.0] Checking tx_Data_request for 830197 times 
[28.0] Checking tx_Data_request for 830198 times 
[28.0] Checking tx_Data_request for 830199 times 
[28.0] Checking tx_Data_request for 830200 times 
[28.0] Checking tx_Data_request for 830201 times 
[28.0] Checking tx_Data_request for 830202 times 
[28.0] Checking tx_Data_request for 830203 times 
[28.0] Checking tx_Data_request for 830204 times 
[28.0] Checking tx_Data_request for 830205 times 
[28.0] Checking tx_Data_request for 830206 times 
[28.0] Checking tx_Data_request for 830207 times 
[28.0] Checking tx_Data_request for 830208 times 
[28.0] Checking tx_Data_request for 830209 times 
[28.0] Checking tx_Data_request for 830210 times 
[28.0] Checking tx_Data_request for 830211 times 
[28.0] Checking tx_Data_request for 830212 times 
[28.0] Checking tx_Data_request for 830213 times 
[28.0] Checking tx_Data_request for 830214 times 
[28.0] Checking tx_Data_request for 830215 times 
[28.0] Checking tx_Data_request for 830216 times 
[28.0] Checking tx_Data_request for 830217 times 
[28.0] Checking tx_Data_request for 830218 times 
[28.0] Checking tx_Data_request for 830219 times 
[28.0] Checking tx_Data_request for 830220 times 
[28.0] Checking tx_Data_request for 830221 times 
[28.0] Checking tx_Data_request for 830222 times 
[28.0] Checking tx_Data_request for 830223 times 
[28.0] Checking tx_Data_request for 830224 times 
[28.0] Checking tx_Data_request for 830225 times 
[28.0] Checking tx_Data_request for 830226 times 
[28.0] Checking tx_Data_request for 830227 times 
[28.0] Checking tx_Data_request for 830228 times 
[28.0] C[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mhecking tx_Data_request for 830229 times 
[28.0] Checking tx_Data_request for 830230 times 
[28.0] Checking tx_Data_request for 830231 times 
[28.0] Checking tx_Data_request for 830232 times 
[28.0] Checking tx_Data_request for 830233 times 
[28.0] Checking tx_Data_request for 830234 times 
[28.0] Checking tx_Data_request for 830235 times 
[28.0] Checking tx_Data_request for 830236 times 
[28.0] Checking tx_Data_request for 830237 times 
[28.0] Checking tx_Data_request for 830238 times 
[28.0] Checking tx_Data_request for 830239 times 
[28.0] Checking tx_Data_request for 830240 times 
[28.0] Checking tx_Data_request for 830241 times 
[28.0] Checking tx_Data_request for 830242 times 
[28.0] Checking tx_Data_request for 830243 times 
[28.0] Checking tx_Data_request for 830244 times 
[28.0] Checking tx_Data_request for 830245 times 
[28.0] Checking tx_Data_request for 830246 times 
[28.0] Checking tx_Data_request for 830247 times 
[28.0] Checking tx_Data_request for 830248 times 
[28.0] Checking tx_Data_request for 830249 times 
[28.0] Checking tx_Data_request for 830250 times 
[28.0] Checking tx_Data_request for 830251 times 
[28.0] Checking tx_Data_request for 830252 times 
[28.0] Checking tx_Data_request for 830253 times 
[28.0] Checking tx_Data_request for 830254 times 
[28.0] Checking tx_Data_request for 830255 times 
[28.0] Checking tx_Data_request for 830256 times 
[28.0] Checking tx_Data_request for 830257 times 
[28.0] Checking tx_Data_request for 830258 times 
[28.0] Checking tx_Data_request for 830259 times 
[28.0] Checking tx_Data_request for 830260 times 
[28.0] Checking tx_Data_request for 830261 times 
[28.0] Checking tx_Data_request for 830262 times 
[28.0] Checking tx_Data_request for 830263 times 
[28.0] Checking tx_Data_request for 830264 times 
[28.0] Checking tx_Data_request for 830265 times 
[28.0] Checking tx_Data_request for 830266 times 
[28.0] Checking tx_Data_request for 830267 times 
[28.0] Checking tx_Data_request for 830268 times 
[28.0] Checking tx_Data_request for 830269 times 
[28.0] Checking tx_Data_request for 830270 times 
[28.0] Checking tx_Data_request for 830271 times 
[28.0] Checking tx_Data_request for 830272 times 
[28.0] Checking tx_Data_request for 830273 times 
[28.0] Checking tx_Data_request for 830274 times 
[28.0] Checking tx_Data_request for 830275 times 
[28.0] Checking tx_Data_request for 830276 times 
[28.0] Checking tx_Data_request for 830277 times 
[28.0] Checking tx_Data_request for 830278 times 
[28.0] Checking tx_Data_request for 830279 times 
[28.0] Checking tx_Data_request for 830280 times 
[28.0] Checking tx_Data_request for 830281 times 
[28.0] Checking tx_Data_request for 830282 times 
[28.0] Checking tx_Data_request for 830283 times 
[28.0] Checking tx_Data_request for 830284 times 
[28.0] Checking tx_Data_request for 830285 times 
[28.0] Checking tx_Data_request for 830286 times 
[28.0] Checking tx_Data_request for 830287 times 
[28.0] Checking tx_Data_request for 830288 times 
[28.0] Checking tx_Data_request for 830289 times 
[28.0] Checking tx_Data_request for 830290 times 
[28.0] Checking tx_Data_request for 830291 times 
[28.0] Checking tx_Data_request for 830292 times 
[28.0] Checking tx_Data_request for 830293 times 
[28.0] Checking tx_Data_request for 830294 times 
[28.0] Checking tx_Data_request for 830295 times 
[28.0] Checking tx_Data_request for 830296 times 
[28.0] Checking tx_Data_request for 830297 times 
[28.0] Checking tx_Data_request for 830298 times 
[28.0] Checking tx_Data_request for 830299 times 
[28.0] Checking tx_Data_request for 830300 times 
[28.0] Checking tx_Data_request for 830301 times 
[28.0] Checking tx_Data_request for 830302 times 
[28.0] Checking tx_Data_request for 830303 times 
[28.0] Checking tx_Data_request for 830304 times 
[28.0] Checking tx_Data_request for 830305 times 
[28.0] Checking tx_Data_request for 830306 times 
[28.0] Checking tx_Data_request for 830307 times 
[28.0] Checking tx_Data_request for 830308 times 
[28.0] Checking tx_Data_request for 830309 times 
[28.0] Checking tx_Data_request for 830310 times 
[28.[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m0] Checking tx_Data_request for 830311 times 
[28.0] Checking tx_Data_request for 830312 times 
[28.0] Checking tx_Data_request for 830313 times 
[28.0] Checking tx_Data_request for 830314 times 
[28.0] Checking tx_Data_request for 830315 times 
[28.0] Checking tx_Data_request for 830316 times 
[28.0] Checking tx_Data_request for 830317 times 
[28.0] Checking tx_Data_request for 830318 times 
[28.0] Checking tx_Data_request for 830319 times 
[28.0] Checking tx_Data_request for 830320 times 
[28.0] Checking tx_Data_request for 830321 times 
[28.0] Checking tx_Data_request for 830322 times 
[28.0] Checking tx_Data_request for 830323 times 
[28.0] Checking tx_Data_request for 830324 times 
[28.0] Checking tx_Data_request for 830325 times 
[28.0] Checking tx_Data_request for 830326 times 
[28.0] Checking tx_Data_request for 830327 times 
[28.0] Checking tx_Data_request for 830328 times 
[28.0] Checking tx_Data_request for 830329 times 
[28.0] Checking tx_Data_request for 830330 times 
[28.0] Checking tx_Data_request for 830331 times 
[28.0] Checking tx_Data_request for 830332 times 
[28.0] Checking tx_Data_request for 830333 times 
[28.0] Checking tx_Data_request for 830334 times 
[28.0] Checking tx_Data_request for 830335 times 
[28.0] Checking tx_Data_request for 830336 times 
[28.0] Checking tx_Data_request for 830337 times 
[28.0] Checking tx_Data_request for 830338 times 
[28.0] Checking tx_Data_request for 830339 times 
[28.0] Checking tx_Data_request for 830340 times 
[28.0] Checking tx_Data_request for 830341 times 
[28.0] Checking tx_Data_request for 830342 times 
[28.0] Checking tx_Data_request for 830343 times 
[28.0] Checking tx_Data_request for 830344 times 
[28.0] Checking tx_Data_request for 830345 times 
[28.0] Checking tx_Data_request for 830346 times 
[28.0] Checking tx_Data_request for 830347 times 
[28.0] Checking tx_Data_request for 830348 times 
[28.0] Checking tx_Data_request for 830349 times 
[28.0] Checking tx_Data_request for 830350 times 
[28.0] Checking tx_Data_request for 830351 times 
[28.0] Checking tx_Data_request for 830352 times 
[28.0] Checking tx_Data_request for 830353 times 
[28.0] Checking tx_Data_request for 830354 times 
[28.0] Checking tx_Data_request for 830355 times 
[28.0] Checking tx_Data_request for 830356 times 
[28.0] Checking tx_Data_request for 830357 times 
[28.0] Checking tx_Data_request for 830358 times 
[28.0] Checking tx_Data_request for 830359 times 
[28.0] Checking tx_Data_request for 830360 times 
[28.0] Checking tx_Data_request for 830361 times 
[28.0] Checking tx_Data_request for 830362 times 
[28.0] Checking tx_Data_request for 830363 times 
[28.0] Checking tx_Data_request for 830364 times 
[28.0] Checking tx_Data_request for 830365 times 
[28.0] Checking tx_Data_request for 830366 times 
[28.0] Checking tx_Data_request for 830367 times 
[28.0] Checking tx_Data_request for 830368 times 
[28.0] Checking tx_Data_request for 830369 times 
[28.0] Checking tx_Data_request for 830370 times 
[28.0] Checking tx_Data_request for 830371 times 
[28.0] Checking tx_Data_request for 830372 times 
[28.0] Checking tx_Data_request for 830373 times 
[28.0] Checking tx_Data_request for 830374 times 
[28.0] Checking tx_Data_request for 830375 times 
[28.0] Checking tx_Data_request for 830376 times 
[28.0] Checking tx_Data_request for 830377 times 
[28.0] Checking tx_Data_request for 830378 times 
[28.0] Checking tx_Data_request for 830379 times 
[28.0] Checking tx_Data_request for 830380 times 
[28.0] Checking tx_Data_request for 830381 times 
[28.0] Checking tx_Data_request for 830382 times 
[28.0] Checking tx_Data_request for 830383 times 
[28.0] Checking tx_Data_request for 830384 times 
[28.0] Checking tx_Data_request for 830385 times 
[28.0] Checking tx_Data_request for 830386 times 
[28.0] Checking tx_Data_request for 830387 times 
[28.0] Checking tx_Data_request for 830388 times 
[28.0] Checking tx_Data_request for 830389 times 
[28.0] Checking tx_Data_request for 830390 times 
[28.0] Checking tx_Data_request for 830391 times 
[28.0] Checking tx_Data_request for 830392 times 
[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[28.0] Checking tx_Data_request for 830393 times 
[28.0] Checking tx_Data_request for 830394 times 
[28.0] Checking tx_Data_request for 830395 times 
[28.0] Checking tx_Data_request for 830396 times 
[28.0] Checking tx_Data_request for 830397 times 
[28.0] Checking tx_Data_request for 830398 times 
[28.0] Checking tx_Data_request for 830399 times 
[28.0] Checking tx_Data_request for 830400 times 
[28.0] Checking tx_Data_request for 830401 times 
[28.0] Checking tx_Data_request for 830402 times 
[28.0] Checking tx_Data_request for 830403 times 
[28.0] Checking tx_Data_request for 830404 times 
[28.0] Checking tx_Data_request for 830405 times 
[28.0] Checking tx_Data_request for 830406 times 
[28.0] Checking tx_Data_request for 830407 times 
[28.0] Checking tx_Data_request for 830408 times 
[28.0] Checking tx_Data_request for 830409 times 
[28.0] Checking tx_Data_request for 830410 times 
[28.0] Checking tx_Data_request for 830411 times 
[28.0] Checking tx_Data_request for 830412 times 
[28.0] Checking tx_Data_request for 830413 times 
[28.0] Checking tx_Data_request for 830414 times 
[28.0] Checking tx_Data_request for 830415 times 
[28.0] Checking tx_Data_request for 830416 times 
[28.0] Checking tx_Data_request for 830417 times 
[28.0] Checking tx_Data_request for 830418 times 
[28.0] Checking tx_Data_request for 830419 times 
[28.0] Checking tx_Data_request for 830420 times 
[28.0] Checking tx_Data_request for 830421 times 
[28.0] Checking tx_Data_request for 830422 times 
[28.0] Checking tx_Data_request for 830423 times 
[28.0] Checking tx_Data_request for 830424 times 
[28.0] Checking tx_Data_request for 830425 times 
[28.0] Checking tx_Data_request for 830426 times 
[28.0] Checking tx_Data_request for 830427 times 
[28.0] Checking tx_Data_request for 830428 times 
[28.0] Checking tx_Data_request for 830429 times 
[28.0] Checking tx_Data_request for 830430 times 
[28.0] Checking tx_Data_request for 830431 times 
[28.0] Checking tx_Data_request for 830432 times 
[28.0] Checking tx_Data_request for 830433 times 
[28.0] Checking tx_Data_request for 830434 times 
[28.0] Checking tx_Data_request for 830435 times 
[28.0] Checking tx_Data_request for 830436 times 
[28.0] Checking tx_Data_request for 830437 times 
[28.0] Checking tx_Data_request for 830438 times 
[28.0] Checking tx_Data_request for 830439 times 
[28.0] Checking tx_Data_request for 830440 times 
[28.0] Checking tx_Data_request for 830441 times 
[28.0] Checking tx_Data_request for 830442 times 
[28.0] Checking tx_Data_request for 830443 times 
[28.0] Checking tx_Data_request for 830444 times 
[28.0] Checking tx_Data_request for 830445 times 
[28.0] Checking tx_Data_request for 830446 times 
[28.0] Checking tx_Data_request for 830447 times 
[28.0] Checking tx_Data_request for 830448 times 
[28.0] Checking tx_Data_request for 830449 times 
[28.0] Checking tx_Data_request for 830450 times 
[28.0] Checking tx_Data_request for 830451 times 
[28.0] Checking tx_Data_request for 830452 times 
[28.0] Checking tx_Data_request for 830453 times 
[28.0] Checking tx_Data_request for 830454 times 
[28.0] Checking tx_Data_request for 830455 times 
[28.0] Checking tx_Data_request for 830456 times 
[28.0] Checking tx_Data_request for 830457 times 
[28.0] Checking tx_Data_request for 830458 times 
[28.0] Checking tx_Data_request for 830459 times 
[28.0] Checking tx_Data_request for 830460 times 
[28.0] Checking tx_Data_request for 830461 times 
[28.0] Checking tx_Data_request for 830462 times 
[28.0] Checking tx_Data_request for 830463 times 
[28.0] Checking tx_Data_request for 830464 times 
[28.0] Checking tx_Data_request for 830465 times 
[28.0] Checking tx_Data_request for 830466 times 
[28.0] Checking tx_Data_request for 830467 times 
[28.0] Checking tx_Data_request for 830468 times 
[28.0] Checking tx_Data_request for 830469 times 
[28.0] Checking tx_Data_request for 830470 times 
[28.0] Checking tx_Data_request for 830471 times 
[28.0] Checking tx_Data_request for 830472 times 
[28.0] Checking tx_Data_request for 830473 times 
[28.0] Checking tx_Data_request for 830474 tim[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mes 
[28.0] Checking tx_Data_request for 830475 times 
[28.0] Checking tx_Data_request for 830476 times 
[28.0] Checking tx_Data_request for 830477 times 
[28.0] Checking tx_Data_request for 830478 times 
[28.0] Checking tx_Data_request for 830479 times 
[28.0] Checking tx_Data_request for 830480 times 
[28.0] Checking tx_Data_request for 830481 times 
[28.0] Checking tx_Data_request for 830482 times 
[28.0] Checking tx_Data_request for 830483 times 
[28.0] Checking tx_Data_request for 830484 times 
[28.0] Checking tx_Data_request for 830485 times 
[28.0] Checking tx_Data_request for 830486 times 
[28.0] Checking tx_Data_request for 830487 times 
[28.0] Checking tx_Data_request for 830488 times 
[28.0] Checking tx_Data_request for 830489 times 
[28.0] Checking tx_Data_request for 830490 times 
[28.0] Checking tx_Data_request for 830491 times 
[28.0] Checking tx_Data_request for 830492 times 
[28.0] Checking tx_Data_request for 830493 times 
[28.0] Checking tx_Data_request for 830494 times 
[28.0] Checking tx_Data_request for 830495 times 
[28.0] Checking tx_Data_request for 830496 times 
[28.0] Checking tx_Data_request for 830497 times 
[28.0] Checking tx_Data_request for 830498 times 
[28.0] Checking tx_Data_request for 830499 times 
[28.0] Checking tx_Data_request for 830500 times 
[28.0] Checking tx_Data_request for 830501 times 
[28.0] Checking tx_Data_request for 830502 times 
[28.0] Checking tx_Data_request for 830503 times 
[28.0] Checking tx_Data_request for 830504 times 
[28.0] Checking tx_Data_request for 830505 times 
[28.0] Checking tx_Data_request for 830506 times 
[28.0] Checking tx_Data_request for 830507 times 
[28.0] Checking tx_Data_request for 830508 times 
[28.0] Checking tx_Data_request for 830509 times 
[28.0] Checking tx_Data_request for 830510 times 
[28.0] Checking tx_Data_request for 830511 times 
[28.0] Checking tx_Data_request for 830512 times 
[28.0] Checking tx_Data_request for 830513 times 
[28.0] Checking tx_Data_request for 830514 times 
[28.0] Checking tx_Data_request for 830515 times 
[28.0] Checking tx_Data_request for 830516 times 
[28.0] Checking tx_Data_request for 830517 times 
[28.0] Checking tx_Data_request for 830518 times 
[28.0] Checking tx_Data_request for 830519 times 
[28.0] Checking tx_Data_request for 830520 times 
[28.0] Checking tx_Data_request for 830521 times 
[28.0] Checking tx_Data_request for 830522 times 
[28.0] Checking tx_Data_request for 830523 times 
[28.0] Checking tx_Data_request for 830524 times 
[28.0] Checking tx_Data_request for 830525 times 
[28.0] Checking tx_Data_request for 830526 times 
[28.0] Checking tx_Data_request for 830527 times 
[28.0] Checking tx_Data_request for 830528 times 
[28.0] Checking tx_Data_request for 830529 times 
[28.0] Checking tx_Data_request for 830530 times 
[28.0] Checking tx_Data_request for 830531 times 
[28.0] Checking tx_Data_request for 830532 times 
[28.0] Checking tx_Data_request for 830533 times 
[28.0] Checking tx_Data_request for 830534 times 
[28.0] Checking tx_Data_request for 830535 times 
[28.0] Checking tx_Data_request for 830536 times 
[28.0] Checking tx_Data_request for 830537 times 
[28.0] Checking tx_Data_request for 830538 times 
[28.0] Checking tx_Data_request for 830539 times 
[28.0] Checking tx_Data_request for 830540 times 
[28.0] Checking tx_Data_request for 830541 times 
[28.0] Checking tx_Data_request for 830542 times 
[28.0] Checking tx_Data_request for 830543 times 
[28.0] Checking tx_Data_request for 830544 times 
[28.0] Checking tx_Data_request for 830545 times 
[28.0] Checking tx_Data_request for 830546 times 
[28.0] Checking tx_Data_request for 830547 times 
[28.0] Checking tx_Data_request for 830548 times 
[28.0] Checking tx_Data_request for 830549 times 
[28.0] Checking tx_Data_request for 830550 times 
[28.0] Checking tx_Data_request for 830551 times 
[28.0] Checking tx_Data_request for 830552 times 
[28.0] Checking tx_Data_request for 830553 times 
[28.0] Checking tx_Data_request for 830554 times 
[28.0] Checking tx_Data_request for 830555 times 
[28.0] Checking tx_Data_request for 830556[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m times 
[28.0] Checking tx_Data_request for 830557 times 
[28.0] Checking tx_Data_request for 830558 times 
[28.0] Checking tx_Data_request for 830559 times 
[28.0] Checking tx_Data_request for 830560 times 
[28.0] Checking tx_Data_request for 830561 times 
[28.0] Checking tx_Data_request for 830562 times 
[28.0] Checking tx_Data_request for 830563 times 
[28.0] Checking tx_Data_request for 830564 times 
[28.0] Checking tx_Data_request for 830565 times 
[28.0] Checking tx_Data_request for 830566 times 
[28.0] Checking tx_Data_request for 830567 times 
[28.0] Checking tx_Data_request for 830568 times 
[28.0] Checking tx_Data_request for 830569 times 
[28.0] Checking tx_Data_request for 830570 times 
[28.0] Checking tx_Data_request for 830571 times 
[28.0] Checking tx_Data_request for 830572 times 
[28.0] Checking tx_Data_request for 830573 times 
[28.0] Checking tx_Data_request for 830574 times 
[28.0] Checking tx_Data_request for 830575 times 
[28.0] Checking tx_Data_request for 830576 times 
[28.0] Checking tx_Data_request for 830577 times 
[28.0] Checking tx_Data_request for 830578 times 
[28.0] Checking tx_Data_request for 830579 times 
[28.0] Checking tx_Data_request for 830580 times 
[28.0] Checking tx_Data_request for 830581 times 
[28.0] Checking tx_Data_request for 830582 times 
[28.0] Checking tx_Data_request for 830583 times 
[28.0] Checking tx_Data_request for 830584 times 
[28.0] Checking tx_Data_request for 830585 times 
[28.0] Checking tx_Data_request for 830586 times 
[28.0] Checking tx_Data_request for 830587 times 
[28.0] Checking tx_Data_request for 830588 times 
[28.0] Checking tx_Data_request for 830589 times 
[28.0] Checking tx_Data_request for 830590 times 
[28.0] Checking tx_Data_request for 830591 times 
[28.0] Checking tx_Data_request for 830592 times 
[28.0] Checking tx_Data_request for 830593 times 
[28.0] Checking tx_Data_request for 830594 times 
[28.0] Checking tx_Data_request for 830595 times 
[28.0] Checking tx_Data_request for 830596 times 
[28.0] Checking tx_Data_request for 830597 times 
[28.0] Checking tx_Data_request for 830598 times 
[28.0] Checking tx_Data_request for 830599 times 
[28.0] Checking tx_Data_request for 830600 times 
[28.0] Checking tx_Data_request for 830601 times 
[28.0] Checking tx_Data_request for 830602 times 
[28.0] Checking tx_Data_request for 830603 times 
[28.0] Checking tx_Data_request for 830604 times 
[28.0] Checking tx_Data_request for 830605 times 
[28.0] Checking tx_Data_request for 830606 times 
[28.0] Checking tx_Data_request for 830607 times 
[28.0] Checking tx_Data_request for 830608 times 
[28.0] Checking tx_Data_request for 830609 times 
[28.0] Checking tx_Data_request for 830610 times 
[28.0] Checking tx_Data_request for 830611 times 
[28.0] Checking tx_Data_request for 830612 times 
[28.0] Checking tx_Data_request for 830613 times 
[28.0] Checking tx_Data_request for 830614 times 
[28.0] Checking tx_Data_request for 830615 times 
[28.0] Checking tx_Data_request for 830616 times 
[28.0] Checking tx_Data_request for 830617 times 
[28.0] Checking tx_Data_request for 830618 times 
[28.0] Checking tx_Data_request for 830619 times 
[28.0] Checking tx_Data_request for 830620 times 
[28.0] Checking tx_Data_request for 830621 times 
[28.0] Checking tx_Data_request for 830622 times 
[28.0] Checking tx_Data_request for 830623 times 
[28.0] Checking tx_Data_request for 830624 times 
[28.0] Checking tx_Data_request for 830625 times 
[28.0] Checking tx_Data_request for 830626 times 
[28.0] Checking tx_Data_request for 830627 times 
[28.0] Checking tx_Data_request for 830628 times 
[28.0] Checking tx_Data_request for 830629 times 
