[1;31m[PHY]   put_queue: queue is full
[24.0] Checking tx_Data_request [1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mfor 743721 times 
[24.0] Checking tx_Data_request for 743722 times 
[24.0] Checking tx_Data_request for 743723 times 
[24.0] Checking tx_Data_request for 743724 times 
[24.0] Checking tx_Data_request for 743725 times 
[24.0] Checking tx_Data_request for 743726 times 
[24.0] Checking tx_Data_request for 743727 times 
[24.0] Checking tx_Data_request for 743728 times 
[24.0] Checking tx_Data_request for 743729 times 
[24.0] Checking tx_Data_request for 743730 times 
[24.0] Checking tx_Data_request for 743731 times 
[24.0] Checking tx_Data_request for 743732 times 
[24.0] Checking tx_Data_request for 743733 times 
[24.0] Checking tx_Data_request for 743734 times 
[24.0] Checking tx_Data_request for 743735 times 
[24.0] Checking tx_Data_request for 743736 times 
[24.0] Checking tx_Data_request for 743737 times 
[24.0] Checking tx_Data_request for 743738 times 
[24.0] Checking tx_Data_request for 743739 times 
[24.0] Checking tx_Data_request for 743740 times 
[24.0] Checking tx_Data_request for 743741 times 
[24.0] Checking tx_Data_request for 743742 times 
[24.0] Checking tx_Data_request for 743743 times 
[24.0] Checking tx_Data_request for 743744 times 
[24.0] Checking tx_Data_request for 743745 times 
[24.0] Checking tx_Data_request for 743746 times 
[24.0] Checking tx_Data_request for 743747 times 
[24.0] Checking tx_Data_request for 743748 times 
[24.0] Checking tx_Data_request for 743749 times 
[24.0] Checking tx_Data_request for 743750 times 
[24.0] Checking tx_Data_request for 743751 times 
[24.0] Checking tx_Data_request for 743752 times 
[24.0] Checking tx_Data_request for 743753 times 
[24.0] Checking tx_Data_request for 743754 times 
[24.0] Checking tx_Data_request for 743755 times 
[24.0] Checking tx_Data_request for 743756 times 
[24.0] Checking tx_Data_request for 743757 times 
[24.0] Checking tx_Data_request for 743758 times 
[24.0] Checking tx_Data_request for 743759 times 
[24.0] Checking tx_Data_request for 743760 times 
[24.0] Checking tx_Data_request for 743761 times 
[24.0] Checking tx_Data_request for 743762 times 
[24.0] Checking tx_Data_request for 743763 times 
[24.0] Checking tx_Data_request for 743764 times 
[24.0] Checking tx_Data_request for 743765 times 
[24.0] Checking tx_Data_request for 743766 times 
[24.0] Checking tx_Data_request for 743767 times 
[24.0] Checking tx_Data_request for 743768 times 
[24.0] Checking tx_Data_request for 743769 times 
[24.0] Checking tx_Data_request for 743770 times 
[24.0] Checking tx_Data_request for 743771 times 
[24.0] Checking tx_Data_request for 743772 times 
[24.0] Checking tx_Data_request for 743773 times 
[24.0] Checking tx_Data_request for 743774 times 
[24.0] Checking tx_Data_request for 743775 times 
[24.0] Checking tx_Data_request for 743776 times 
[24.0] Checking tx_Data_request for 743777 times 
[24.0] Checking tx_Data_request for 743778 times 
[24.0] Checking tx_Data_request for 743779 times 
[24.0] Checking tx_Data_request for 743780 times 
[24.0] Checking tx_Data_request for 743781 times 
[24.0] Checking tx_Data_request for 743782 times 
[24.0] Checking tx_Data_request for 743783 times 
[24.0] Checking tx_Data_request for 743784 times 
[24.0] Checking tx_Data_request for 743785 times 
[24.0] Checking tx_Data_request for 743786 times 
[24.0] Checking tx_Data_request for 743787 times 
[24.0] Checking tx_Data_request for 743788 times 
[24.0] Checking tx_Data_request for 743789 times 
[24.0] Checking tx_Data_request for 743790 times 
[24.0] Checking tx_Data_request for 743791 times 
[24.0] Checking tx_Data_request for 743792 times 
[24.0] Checking tx_Data_request for 743793 times 
[24.0] Checking tx_Data_request for 743794 times 
[24.0] Checking tx_Data_request for 743795 times 
[24.0] Checking tx_Data_request for 743796 times 
[24.0] Checking tx_Data_request for 743797 times 
[24.0] Checking tx_Data_request for 743798 times 
[24.0] Checking tx_Data_request for 743799 times 
[24.0] Checking tx_Data_request for 743800 times 
[24.0] Checking tx_Data_request for 743801 times 
[24.0] Checking tx_Data_request for 743802 times 
[24.0] Checking tx_Data_requ[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mest for 743803 times 
[24.0] Checking tx_Data_request for 743804 times 
[24.0] Checking tx_Data_request for 743805 times 
[24.0] Checking tx_Data_request for 743806 times 
[24.0] Checking tx_Data_request for 743807 times 
[24.0] Checking tx_Data_request for 743808 times 
[24.0] Checking tx_Data_request for 743809 times 
[24.0] Checking tx_Data_request for 743810 times 
[24.0] Checking tx_Data_request for 743811 times 
[24.0] Checking tx_Data_request for 743812 times 
[24.0] Checking tx_Data_request for 743813 times 
[24.0] Checking tx_Data_request for 743814 times 
[24.0] Checking tx_Data_request for 743815 times 
[24.0] Checking tx_Data_request for 743816 times 
[24.0] Checking tx_Data_request for 743817 times 
[24.0] Checking tx_Data_request for 743818 times 
[24.0] Checking tx_Data_request for 743819 times 
[24.0] Checking tx_Data_request for 743820 times 
[24.0] Checking tx_Data_request for 743821 times 
[24.0] Checking tx_Data_request for 743822 times 
[24.0] Checking tx_Data_request for 743823 times 
[24.0] Checking tx_Data_request for 743824 times 
[24.0] Checking tx_Data_request for 743825 times 
[24.0] Checking tx_Data_request for 743826 times 
[24.0] Checking tx_Data_request for 743827 times 
[24.0] Checking tx_Data_request for 743828 times 
[24.0] Checking tx_Data_request for 743829 times 
[24.0] Checking tx_Data_request for 743830 times 
[24.0] Checking tx_Data_request for 743831 times 
[24.0] Checking tx_Data_request for 743832 times 
[24.0] Checking tx_Data_request for 743833 times 
[24.0] Checking tx_Data_request for 743834 times 
[24.0] Checking tx_Data_request for 743835 times 
[24.0] Checking tx_Data_request for 743836 times 
[24.0] Checking tx_Data_request for 743837 times 
[24.0] Checking tx_Data_request for 743838 times 
[24.0] Checking tx_Data_request for 743839 times 
[24.0] Checking tx_Data_request for 743840 times 
[24.0] Checking tx_Data_request for 743841 times 
[24.0] Checking tx_Data_request for 743842 times 
[24.0] Checking tx_Data_request for 743843 times 
[24.0] Checking tx_Data_request for 743844 times 
[24.0] Checking tx_Data_request for 743845 times 
[24.0] Checking tx_Data_request for 743846 times 
[24.0] Checking tx_Data_request for 743847 times 
[24.0] Checking tx_Data_request for 743848 times 
[24.0] Checking tx_Data_request for 743849 times 
[24.0] Checking tx_Data_request for 743850 times 
[24.0] Checking tx_Data_request for 743851 times 
[24.0] Checking tx_Data_request for 743852 times 
[24.0] Checking tx_Data_request for 743853 times 
[24.0] Checking tx_Data_request for 743854 times 
[24.0] Checking tx_Data_request for 743855 times 
[24.0] Checking tx_Data_request for 743856 times 
[24.0] Checking tx_Data_request for 743857 times 
[24.0] Checking tx_Data_request for 743858 times 
[24.0] Checking tx_Data_request for 743859 times 
[24.0] Checking tx_Data_request for 743860 times 
[24.0] Checking tx_Data_request for 743861 times 
[24.0] Checking tx_Data_request for 743862 times 
[24.0] Checking tx_Data_request for 743863 times 
[24.0] Checking tx_Data_request for 743864 times 
[24.0] Checking tx_Data_request for 743865 times 
[24.0] Checking tx_Data_request for 743866 times 
[24.0] Checking tx_Data_request for 743867 times 
[24.0] Checking tx_Data_request for 743868 times 
[24.0] Checking tx_Data_request for 743869 times 
[24.0] Checking tx_Data_request for 743870 times 
[24.0] Checking tx_Data_request for 743871 times 
[24.0] Checking tx_Data_request for 743872 times 
[24.0] Checking tx_Data_request for 743873 times 
[24.0] Checking tx_Data_request for 743874 times 
[24.0] Checking tx_Data_request for 743875 times 
[24.0] Checking tx_Data_request for 743876 times 
[24.0] Checking tx_Data_request for 743877 times 
[24.0] Checking tx_Data_request for 743878 times 
[24.0] Checking tx_Data_request for 743879 times 
[24.0] Checking tx_Data_request for 743880 times 
[24.0] Checking tx_Data_request for 743881 times 
[24.0] Checking tx_Data_request for 743882 times 
[24.0] Checking tx_Data_request for 743883 times 
[24.0] Checking tx_Data_request for 743884 times 
[24.0] Checking tx_Data_[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mrequest for 743885 times 
[24.0] Checking tx_Data_request for 743886 times 
[24.0] Checking tx_Data_request for 743887 times 
[24.0] Checking tx_Data_request for 743888 times 
[24.0] Checking tx_Data_request for 743889 times 
[24.0] Checking tx_Data_request for 743890 times 
[24.0] Checking tx_Data_request for 743891 times 
[24.0] Checking tx_Data_request for 743892 times 
[24.0] Checking tx_Data_request for 743893 times 
[24.0] Checking tx_Data_request for 743894 times 
[24.0] Checking tx_Data_request for 743895 times 
[24.0] Checking tx_Data_request for 743896 times 
[24.0] Checking tx_Data_request for 743897 times 
[24.0] Checking tx_Data_request for 743898 times 
[24.0] Checking tx_Data_request for 743899 times 
[24.0] Checking tx_Data_request for 743900 times 
[24.0] Checking tx_Data_request for 743901 times 
[24.0] Checking tx_Data_request for 743902 times 
[24.0] Checking tx_Data_request for 743903 times 
[24.0] Checking tx_Data_request for 743904 times 
[24.0] Checking tx_Data_request for 743905 times 
[24.0] Checking tx_Data_request for 743906 times 
[24.0] Checking tx_Data_request for 743907 times 
[24.0] Checking tx_Data_request for 743908 times 
[24.0] Checking tx_Data_request for 743909 times 
[24.0] Checking tx_Data_request for 743910 times 
[24.0] Checking tx_Data_request for 743911 times 
[24.0] Checking tx_Data_request for 743912 times 
[24.0] Checking tx_Data_request for 743913 times 
[24.0] Checking tx_Data_request for 743914 times 
[24.0] Checking tx_Data_request for 743915 times 
[24.0] Checking tx_Data_request for 743916 times 
[24.0] Checking tx_Data_request for 743917 times 
[24.0] Checking tx_Data_request for 743918 times 
[24.0] Checking tx_Data_request for 743919 times 
[24.0] Checking tx_Data_request for 743920 times 
[24.0] Checking tx_Data_request for 743921 times 
[24.0] Checking tx_Data_request for 743922 times 
[24.0] Checking tx_Data_request for 743923 times 
[24.0] Checking tx_Data_request for 743924 times 
[24.0] Checking tx_Data_request for 743925 times 
[24.0] Checking tx_Data_request for 743926 times 
[24.0] Checking tx_Data_request for 743927 times 
[24.0] Checking tx_Data_request for 743928 times 
[24.0] Checking tx_Data_request for 743929 times 
[24.0] Checking tx_Data_request for 743930 times 
[24.0] Checking tx_Data_request for 743931 times 
[24.0] Checking tx_Data_request for 743932 times 
[24.0] Checking tx_Data_request for 743933 times 
[24.0] Checking tx_Data_request for 743934 times 
[24.0] Checking tx_Data_request for 743935 times 
[24.0] Checking tx_Data_request for 743936 times 
[24.0] Checking tx_Data_request for 743937 times 
[24.0] Checking tx_Data_request for 743938 times 
[24.0] Checking tx_Data_request for 743939 times 
[24.0] Checking tx_Data_request for 743940 times 
[24.0] Checking tx_Data_request for 743941 times 
[24.0] Checking tx_Data_request for 743942 times 
[24.0] Checking tx_Data_request for 743943 times 
[24.0] Checking tx_Data_request for 743944 times 
[24.0] Checking tx_Data_request for 743945 times 
[24.0] Checking tx_Data_request for 743946 times 
[24.0] Checking tx_Data_request for 743947 times 
[24.0] Checking tx_Data_request for 743948 times 
[24.0] Checking tx_Data_request for 743949 times 
[24.0] Checking tx_Data_request for 743950 times 
[24.0] Checking tx_Data_request for 743951 times 
[24.0] Checking tx_Data_request for 743952 times 
[24.0] Checking tx_Data_request for 743953 times 
[24.0] Checking tx_Data_request for 743954 times 
[24.0] Checking tx_Data_request for 743955 times 
[24.0] Checking tx_Data_request for 743956 times 
[24.0] Checking tx_Data_request for 743957 times 
[24.0] Checking tx_Data_request for 743958 times 
[24.0] Checking tx_Data_request for 743959 times 
[24.0] Checking tx_Data_request for 743960 times 
[24.0] Checking tx_Data_request for 743961 times 
[24.0] Checking tx_Data_request for 743962 times 
[24.0] Checking tx_Data_request for 743963 times 
[24.0] Checking tx_Data_request for 743964 times 
[24.0] Checking tx_Data_request for 743965 times 
[24.0] Checking tx_Data_request for 743966 times 
[24.0] Checking tx_D[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mata_request for 743967 times 
[24.0] Checking tx_Data_request for 743968 times 
[24.0] Checking tx_Data_request for 743969 times 
[24.0] Checking tx_Data_request for 743970 times 
[24.0] Checking tx_Data_request for 743971 times 
[24.0] Checking tx_Data_request for 743972 times 
[24.0] Checking tx_Data_request for 743973 times 
[24.0] Checking tx_Data_request for 743974 times 
[24.0] Checking tx_Data_request for 743975 times 
[24.0] Checking tx_Data_request for 743976 times 
[24.0] Checking tx_Data_request for 743977 times 
[24.0] Checking tx_Data_request for 743978 times 
[24.0] Checking tx_Data_request for 743979 times 
[24.0] Checking tx_Data_request for 743980 times 
[24.0] Checking tx_Data_request for 743981 times 
[24.0] Checking tx_Data_request for 743982 times 
[24.0] Checking tx_Data_request for 743983 times 
[24.0] Checking tx_Data_request for 743984 times 
[24.0] Checking tx_Data_request for 743985 times 
[24.0] Checking tx_Data_request for 743986 times 
[24.0] Checking tx_Data_request for 743987 times 
[24.0] Checking tx_Data_request for 743988 times 
[24.0] Checking tx_Data_request for 743989 times 
[24.0] Checking tx_Data_request for 743990 times 
[24.0] Checking tx_Data_request for 743991 times 
[24.0] Checking tx_Data_request for 743992 times 
[24.0] Checking tx_Data_request for 743993 times 
[24.0] Checking tx_Data_request for 743994 times 
[24.0] Checking tx_Data_request for 743995 times 
[24.0] Checking tx_Data_request for 743996 times 
[24.0] Checking tx_Data_request for 743997 times 
[24.0] Checking tx_Data_request for 743998 times 
[24.0] Checking tx_Data_request for 743999 times 
[24.0] Checking tx_Data_request for 744000 times 
[24.0] Checking tx_Data_request for 744001 times 
[24.0] Checking tx_Data_request for 744002 times 
[24.0] Checking tx_Data_request for 744003 times 
[24.0] Checking tx_Data_request for 744004 times 
[24.0] Checking tx_Data_request for 744005 times 
[24.0] Checking tx_Data_request for 744006 times 
[24.0] Checking tx_Data_request for 744007 times 
[24.0] Checking tx_Data_request for 744008 times 
[24.0] Checking tx_Data_request for 744009 times 
[24.0] Checking tx_Data_request for 744010 times 
[24.0] Checking tx_Data_request for 744011 times 
[24.0] Checking tx_Data_request for 744012 times 
[24.0] Checking tx_Data_request for 744013 times 
[24.0] Checking tx_Data_request for 744014 times 
[24.0] Checking tx_Data_request for 744015 times 
[24.0] Checking tx_Data_request for 744016 times 
[24.0] Checking tx_Data_request for 744017 times 
[24.0] Checking tx_Data_request for 744018 times 
[24.0] Checking tx_Data_request for 744019 times 
[24.0] Checking tx_Data_request for 744020 times 
[24.0] Checking tx_Data_request for 744021 times 
[24.0] Checking tx_Data_request for 744022 times 
[24.0] Checking tx_Data_request for 744023 times 
[24.0] Checking tx_Data_request for 744024 times 
[24.0] Checking tx_Data_request for 744025 times 
[24.0] Checking tx_Data_request for 744026 times 
[24.0] Checking tx_Data_request for 744027 times 
[24.0] Checking tx_Data_request for 744028 times 
[24.0] Checking tx_Data_request for 744029 times 
[24.0] Checking tx_Data_request for 744030 times 
[24.0] Checking tx_Data_request for 744031 times 
[24.0] Checking tx_Data_request for 744032 times 
[24.0] Checking tx_Data_request for 744033 times 
[24.0] Checking tx_Data_request for 744034 times 
[24.0] Checking tx_Data_request for 744035 times 
[24.0] Checking tx_Data_request for 744036 times 
[24.0] Checking tx_Data_request for 744037 times 
[24.0] Checking tx_Data_request for 744038 times 
[24.0] Checking tx_Data_request for 744039 times 
[24.0] Checking tx_Data_request for 744040 times 
[24.0] Checking tx_Data_request for 744041 times 
[24.0] Checking tx_Data_request for 744042 times 
[24.0] Checking tx_Data_request for 744043 times 
[24.0] Checking tx_Data_request for 744044 times 
[24.0] Checking tx_Data_request for 744045 times 
[24.0] Checking tx_Data_request for 744046 times 
[24.0] Checking tx_Data_request for 744047 times 
[24.0] Checking tx_Data_request for 744048 times 
[24.0] Checking [1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mtx_Data_request for 744049 times 
[24.0] Checking tx_Data_request for 744050 times 
[24.0] Checking tx_Data_request for 744051 times 
[24.0] Checking tx_Data_request for 744052 times 
[24.0] Checking tx_Data_request for 744053 times 
[24.0] Checking tx_Data_request for 744054 times 
[24.0] Checking tx_Data_request for 744055 times 
[24.0] Checking tx_Data_request for 744056 times 
[24.0] Checking tx_Data_request for 744057 times 
[24.0] Checking tx_Data_request for 744058 times 
[24.0] Checking tx_Data_request for 744059 times 
[24.0] Checking tx_Data_request for 744060 times 
[24.0] Checking tx_Data_request for 744061 times 
[24.0] Checking tx_Data_request for 744062 times 
[24.0] Checking tx_Data_request for 744063 times 
[24.0] Checking tx_Data_request for 744064 times 
[24.0] Checking tx_Data_request for 744065 times 
[24.0] Checking tx_Data_request for 744066 times 
[24.0] Checking tx_Data_request for 744067 times 
[24.0] Checking tx_Data_request for 744068 times 
[24.0] Checking tx_Data_request for 744069 times 
[24.0] Checking tx_Data_request for 744070 times 
[24.0] Checking tx_Data_request for 744071 times 
[24.0] Checking tx_Data_request for 744072 times 
[24.0] Checking tx_Data_request for 744073 times 
[24.0] Checking tx_Data_request for 744074 times 
[24.0] Checking tx_Data_request for 744075 times 
[24.0] Checking tx_Data_request for 744076 times 
[24.0] Checking tx_Data_request for 744077 times 
[24.0] Checking tx_Data_request for 744078 times 
[24.0] Checking tx_Data_request for 744079 times 
[24.0] Checking tx_Data_request for 744080 times 
[24.0] Checking tx_Data_request for 744081 times 
[24.0] Checking tx_Data_request for 744082 times 
[24.0] Checking tx_Data_request for 744083 times 
[24.0] Checking tx_Data_request for 744084 times 
[24.0] Checking tx_Data_request for 744085 times 
[24.0] Checking tx_Data_request for 744086 times 
[24.0] Checking tx_Data_request for 744087 times 
[24.0] Checking tx_Data_request for 744088 times 
[24.0] Checking tx_Data_request for 744089 times 
[24.0] Checking tx_Data_request for 744090 times 
[24.0] Checking tx_Data_request for 744091 times 
[24.0] Checking tx_Data_request for 744092 times 
[24.0] Checking tx_Data_request for 744093 times 
[24.0] Checking tx_Data_request for 744094 times 
[24.0] Checking tx_Data_request for 744095 times 
[24.0] Checking tx_Data_request for 744096 times 
[24.0] Checking tx_Data_request for 744097 times 
[24.0] Checking tx_Data_request for 744098 times 
[24.0] Checking tx_Data_request for 744099 times 
[24.0] Checking tx_Data_request for 744100 times 
[24.0] Checking tx_Data_request for 744101 times 
[24.0] Checking tx_Data_request for 744102 times 
[24.0] Checking tx_Data_request for 744103 times 
[24.0] Checking tx_Data_request for 744104 times 
[24.0] Checking tx_Data_request for 744105 times 
[24.0] Checking tx_Data_request for 744106 times 
[24.0] Checking tx_Data_request for 744107 times 
[24.0] Checking tx_Data_request for 744108 times 
[24.0] Checking tx_Data_request for 744109 times 
[24.0] Checking tx_Data_request for 744110 times 
[24.0] Checking tx_Data_request for 744111 times 
[24.0] Checking tx_Data_request for 744112 times 
[24.0] Checking tx_Data_request for 744113 times 
[24.0] Checking tx_Data_request for 744114 times 
[24.0] Checking tx_Data_request for 744115 times 
[24.0] Checking tx_Data_request for 744116 times 
[24.0] Checking tx_Data_request for 744117 times 
[24.0] Checking tx_Data_request for 744118 times 
[24.0] Checking tx_Data_request for 744119 times 
[24.0] Checking tx_Data_request for 744120 times 
[24.0] Checking tx_Data_request for 744121 times 
[24.0] Checking tx_Data_request for 744122 times 
[24.0] Checking tx_Data_request for 744123 times 
[24.0] Checking tx_Data_request for 744124 times 
[24.0] Checking tx_Data_request for 744125 times 
[24.0] Checking tx_Data_request for 744126 times 
[24.0] Checking tx_Data_request for 744127 times 
[24.0] Checking tx_Data_request for 744128 times 
[24.0] Checking tx_Data_request for 744129 times 
[24.0] Checking tx_Data_request for 744130 times 
[24.0] Check[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0ming tx_Data_request for 744131 times 
[24.0] Checking tx_Data_request for 744132 times 
[24.0] Checking tx_Data_request for 744133 times 
[24.0] Checking tx_Data_request for 744134 times 
[24.0] Checking tx_Data_request for 744135 times 
[24.0] Checking tx_Data_request for 744136 times 
[24.0] Checking tx_Data_request for 744137 times 
[24.0] Checking tx_Data_request for 744138 times 
[24.0] Checking tx_Data_request for 744139 times 
[24.0] Checking tx_Data_request for 744140 times 
[24.0] Checking tx_Data_request for 744141 times 
[24.0] Checking tx_Data_request for 744142 times 
[24.0] Checking tx_Data_request for 744143 times 
[24.0] Checking tx_Data_request for 744144 times 
[24.0] Checking tx_Data_request for 744145 times 
[24.0] Checking tx_Data_request for 744146 times 
[24.0] Checking tx_Data_request for 744147 times 
[24.0] Checking tx_Data_request for 744148 times 
[24.0] Checking tx_Data_request for 744149 times 
[24.0] Checking tx_Data_request for 744150 times 
[24.0] Checking tx_Data_request for 744151 times 
[24.0] Checking tx_Data_request for 744152 times 
[24.0] Checking tx_Data_request for 744153 times 
[24.0] Checking tx_Data_request for 744154 times 
[24.0] Checking tx_Data_request for 744155 times 
[24.0] Checking tx_Data_request for 744156 times 
[24.0] Checking tx_Data_request for 744157 times 
[24.0] Checking tx_Data_request for 744158 times 
[24.0] Checking tx_Data_request for 744159 times 
[24.0] Checking tx_Data_request for 744160 times 
[24.0] Checking tx_Data_request for 744161 times 
[24.0] Checking tx_Data_request for 744162 times 
[24.0] Checking tx_Data_request for 744163 times 
[24.0] Checking tx_Data_request for 744164 times 
[24.0] Checking tx_Data_request for 744165 times 
[24.0] Checking tx_Data_request for 744166 times 
[24.0] Checking tx_Data_request for 744167 times 
[24.0] Checking tx_Data_request for 744168 times 
[24.0] Checking tx_Data_request for 744169 times 
[24.0] Checking tx_Data_request for 744170 times 
[24.0] Checking tx_Data_request for 744171 times 
[24.0] Checking tx_Data_request for 744172 times 
[24.0] Checking tx_Data_request for 744173 times 
[24.0] Checking tx_Data_request for 744174 times 
[24.0] Checking tx_Data_request for 744175 times 
[24.0] Checking tx_Data_request for 744176 times 
[24.0] Checking tx_Data_request for 744177 times 
[24.0] Checking tx_Data_request for 744178 times 
[24.0] Checking tx_Data_request for 744179 times 
[24.0] Checking tx_Data_request for 744180 times 
[24.0] Checking tx_Data_request for 744181 times 
[24.0] Checking tx_Data_request for 744182 times 
[24.0] Checking tx_Data_request for 744183 times 
[24.0] Checking tx_Data_request for 744184 times 
[24.0] Checking tx_Data_request for 744185 times 
[24.0] Checking tx_Data_request for 744186 times 
[24.0] Checking tx_Data_request for 744187 times 
[24.0] Checking tx_Data_request for 744188 times 
[24.0] Checking tx_Data_request for 744189 times 
[24.0] Checking tx_Data_request for 744190 times 
[24.0] Checking tx_Data_request for 744191 times 
[24.0] Checking tx_Data_request for 744192 times 
[24.0] Checking tx_Data_request for 744193 times 
[24.0] Checking tx_Data_request for 744194 times 
[24.0] Checking tx_Data_request for 744195 times 
[24.0] Checking tx_Data_request for 744196 times 
[24.0] Checking tx_Data_request for 744197 times 
[24.0] Checking tx_Data_request for 744198 times 
[24.0] Checking tx_Data_request for 744199 times 
[24.0] Checking tx_Data_request for 744200 times 
[24.0] Checking tx_Data_request for 744201 times 
[24.0] Checking tx_Data_request for 744202 times 
[24.0] Checking tx_Data_request for 744203 times 
[24.0] Checking tx_Data_request for 744204 times 
[24.0] Checking tx_Data_request for 744205 times 
[24.0] Checking tx_Data_request for 744206 times 
[24.0] Checking tx_Data_request for 744207 times 
[24.0] Checking tx_Data_request for 744208 times 
[24.0] Checking tx_Data_request for 744209 times 
[24.0] Checking tx_Data_request for 744210 times 
[24.0] Checking tx_Data_request for 744211 times 
[24.0] Checking tx_Data_request for 744212 times 
[24.0] C[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mhecking tx_Data_request for 744213 times 
[24.0] Checking tx_Data_request for 744214 times 
[24.0] Checking tx_Data_request for 744215 times 
[24.0] Checking tx_Data_request for 744216 times 
[24.0] Checking tx_Data_request for 744217 times 
[24.0] Checking tx_Data_request for 744218 times 
[24.0] Checking tx_Data_request for 744219 times 
[24.0] Checking tx_Data_request for 744220 times 
[24.0] Checking tx_Data_request for 744221 times 
[24.0] Checking tx_Data_request for 744222 times 
[24.0] Checking tx_Data_request for 744223 times 
[24.0] Checking tx_Data_request for 744224 times 
[24.0] Checking tx_Data_request for 744225 times 
[24.0] Checking tx_Data_request for 744226 times 
[24.0] Checking tx_Data_request for 744227 times 
[24.0] Checking tx_Data_request for 744228 times 
[24.0] Checking tx_Data_request for 744229 times 
[24.0] Checking tx_Data_request for 744230 times 
[24.0] Checking tx_Data_request for 744231 times 
[24.0] Checking tx_Data_request for 744232 times 
[24.0] Checking tx_Data_request for 744233 times 
[24.0] Checking tx_Data_request for 744234 times 
[24.0] Checking tx_Data_request for 744235 times 
[24.0] Checking tx_Data_request for 744236 times 
[24.0] Checking tx_Data_request for 744237 times 
[24.0] Checking tx_Data_request for 744238 times 
[24.0] Checking tx_Data_request for 744239 times 
[24.0] Checking tx_Data_request for 744240 times 
[24.0] Checking tx_Data_request for 744241 times 
[24.0] Checking tx_Data_request for 744242 times 
[24.0] Checking tx_Data_request for 744243 times 
[24.0] Checking tx_Data_request for 744244 times 
[24.0] Checking tx_Data_request for 744245 times 
[24.0] Checking tx_Data_request for 744246 times 
[24.0] Checking tx_Data_request for 744247 times 
[24.0] Checking tx_Data_request for 744248 times 
[24.0] Checking tx_Data_request for 744249 times 
[24.0] Checking tx_Data_request for 744250 times 
[24.0] Checking tx_Data_request for 744251 times 
[24.0] Checking tx_Data_request for 744252 times 
[24.0] Checking tx_Data_request for 744253 times 
[24.0] Checking tx_Data_request for 744254 times 
[24.0] Checking tx_Data_request for 744255 times 
[24.0] Checking tx_Data_request for 744256 times 
[24.0] Checking tx_Data_request for 744257 times 
[24.0] Checking tx_Data_request for 744258 times 
[24.0] Checking tx_Data_request for 744259 times 
[24.0] Checking tx_Data_request for 744260 times 
[24.0] Checking tx_Data_request for 744261 times 
[24.0] Checking tx_Data_request for 744262 times 
[24.0] Checking tx_Data_request for 744263 times 
[24.0] Checking tx_Data_request for 744264 times 
[24.0] Checking tx_Data_request for 744265 times 
[24.0] Checking tx_Data_request for 744266 times 
[24.0] Checking tx_Data_request for 744267 times 
[24.0] Checking tx_Data_request for 744268 times 
[24.0] Checking tx_Data_request for 744269 times 
[24.0] Checking tx_Data_request for 744270 times 
[24.0] Checking tx_Data_request for 744271 times 
[24.0] Checking tx_Data_request for 744272 times 
[24.0] Checking tx_Data_request for 744273 times 
[24.0] Checking tx_Data_request for 744274 times 
[24.0] Checking tx_Data_request for 744275 times 
[24.0] Checking tx_Data_request for 744276 times 
[24.0] Checking tx_Data_request for 744277 times 
[24.0] Checking tx_Data_request for 744278 times 
[24.0] Checking tx_Data_request for 744279 times 
[24.0] Checking tx_Data_request for 744280 times 
[24.0] Checking tx_Data_request for 744281 times 
[24.0] Checking tx_Data_request for 744282 times 
[24.0] Checking tx_Data_request for 744283 times 
[24.0] Checking tx_Data_request for 744284 times 
[24.0] Checking tx_Data_request for 744285 times 
[24.0] Checking tx_Data_request for 744286 times 
[24.0] Checking tx_Data_request for 744287 times 
[24.0] Checking tx_Data_request for 744288 times 
[24.0] Checking tx_Data_request for 744289 times 
[24.0] Checking tx_Data_request for 744290 times 
[24.0] Checking tx_Data_request for 744291 times 
[24.0] Checking tx_Data_request for 744292 times 
[24.0] Checking tx_Data_request for 744293 times 
[24.0] Checking tx_Data_request for 744294 times 
[24.[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
